,material_id,material_name,current,unit,jan,feb,mar,apr,may,jun,jul
21,0201010101600000,    ชนิดกันฝนกระจก แบบฝ้า ขนาด 19x19x9 ซม.(เบอร์ DA-302)ตรา ดีเอ,70,ก้อน ,70,70,70,x,x,x,x
22,0201020000000000, คอนกรีตบล็อกก่อผนังมวลเบา,x,x,x,x,x,x,x,x,x
23,0201020101500000,    ขนาด 20 x 60 x 7.5 ซม. ตราอินทรีซุปเปอร์บล็อก *,250,ตร.ม. ,250,250,250,250,250,x,x
24,0201020101600000,    ขนาด 20 x 60 x 9.0 ซม. ตราอินทรีซุปเปอร์บล็อก *,300,ตร.ม. ,300,300,300,300,300,x,x
25,0201020101700000,    ขนาด 20 x 60 x 10.0 ซม. ตราอินทรีซุปเปอร์บล็อก *,340,ตร.ม. ,340,340,340,340,340,x,x
26,0201020101800000,    ขนาด 20 x 60 x 7.5 ซม. G4 ตราแอร์บล็อก,160,ตร.ม. ,160,160,160,160,160,160,160
27,0201020101900000,    ขนาด 20 x 60 x 10.0 ซม.G4 ตราแอร์บล็อก,218,ตร.ม. ,218,218,218,218,218,218,218
28,0201020102000000,    ขนาด 20 x 60 x 12.5 ซม. G4 ตราแอร์บล็อก,270,ตร.ม. ,270,270,270,270,270,270,270
29,0201020102100000,    ขนาด 20 x 60 x 15.0 ซม. G4 ตราแอร์บล็อก,320,ตร.ม. ,320,320,320,320,320,320,320
30,0201020102200000,    ขนาด 20 x 60 x 17.5 ซม.G4 ตราแอร์บล็อก,370,ตร.ม. ,370,370,370,370,370,370,370
31,0201020102300000,    ขนาด 20 x 60 x 20.0 ซม. G4 ตราแอร์บล็อก,426,ตร.ม. ,426,426,426,426,426,426,426
32,0201020103500000,    ขนาด 60 x 250 x 7.5 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,680,ตร.ม. ,680,680,680,680,680,x,x
33,0201020103600000,    ขนาด 60 x 250 x 9 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,820,ตร.ม. ,820,820,820,820,820,x,x
34,0201020103700000,    ขนาด 60 x 360 x 9 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,940,ตร.ม. ,940,940,940,940,940,x,x
35,0201020103800000,    ขนาด 60 x 250 x 10 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,920,ตร.ม. ,920,920,920,920,920,x,x
36,0201020103900000,    ขนาด 60 x 360 x 10 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,980,ตร.ม. ,980,980,980,980,980,x,x
37,0201020104000000,    ขนาด 60 x 250 x 12.5 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,1140,ตร.ม. ,1140,1140,1140,1140,1140,x,x
38,0201020104100000,    ขนาด 60 x 360 x 12.5 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,1200,ตร.ม. ,1200,1200,1200,1200,1200,x,x
39,0201020104200000,    ขนาด 60 x 250 x 14 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,1270,ตร.ม. ,1270,1270,1270,1270,1270,x,x
40,0201020104300000,    ขนาด 60 x 360 x 14 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,1330,ตร.ม. ,1330,1330,1330,1330,1330,x,x
41,0201020104400000,    ขนาด 60 x 250 x 19 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,1730,ตร.ม. ,1730,1730,1730,1730,1730,x,x
42,0201020104500000,    ขนาด 60 x 360 x 19 ซม. G4 ตราอินทรีซุปเปอร์บล๊อก*,1790,ตร.ม. ,1790,1790,1790,1790,1790,x,x
43,0201020104700000,    คอนกรีตบล็อกก่อผนังมวลเบา ขนาด 20 x 60 x 7.5 ซม. ตรา THAI CON,245,ตร.ม. ,245,245,245,245,245,245,245
44,0201020104800000,    คอนกรีตบล็อกก่อผนังมวลเบา ขนาด 20 x 60 x 10 ซม. ตรา THAI CON,325,ตร.ม. ,325,325,325,325,325,325,325
45,0201020104900000,    คอนกรีตบล็อกก่อผนังมวลเบา ขนาด 20 x 60 x 12.5 ซม. ตรา THAI CON,405,ตร.ม. ,405,405,405,405,405,405,405
46,0201020105000000,    คอนกรีตบล็อกก่อผนังมวลเบา ขนาด 20 x 60 x 15 ซม. ตรา THAI CON,485,ตร.ม. ,485,485,485,485,485,485,485
47,0201020105100000,    คอนกรีตบล็อกก่อผนังมวลเบา ขนาด 20 x 60 x 17.5 ซม. ตรา THAI CON,565,ตร.ม. ,565,565,565,565,565,565,565
48,0201020105200000,    คอนกรีตบล็อกก่อผนังมวลเบา ขนาด 20 x 60 x 20 ซม. ตรา THAI CON,645,ตร.ม. ,645,645,645,645,645,645,645
49,0201020105300000,    คอนกรีตบล็อกก่อผนังมวลเบา G2 ขนาด 20 x 60 x 10.0 ซม. ตราคิวคอน,311.38,ตร.ม. ,x,x,x,x,311.38,311.38,311.38
50,0201020105400000,    คอนกรีตบล็อกก่อผนังมวลเบา G2 ขนาด 20 x 60 x 12.5 ซม. ตราคิวคอน,397.01,ตร.ม. ,x,x,x,x,404.84,397.01,397.01
51,0201020105500000,    คอนกรีตบล็อกก่อผนังมวลเบา G2 ขนาด 20 x 60 x 15.0 ซม. ตราคิวคอน,459.32,ตร.ม. ,x,x,x,x,474.89,459.32,459.32
52,0201020105600000,    คอนกรีตบล็อกก่อผนังมวลเบา G2 ขนาด 20 x 60 x 17.5 ซม. ตราคิวคอน,552.78,ตร.ม. ,x,x,x,x,560.53,552.78,552.78
53,0201020105700000,    คอนกรีตบล็อกก่อผนังมวลเบา G2 ขนาด 20 x 60 x 20.0 ซม. ตราคิวคอน,622.83,ตร.ม. ,x,x,x,x,638.41,622.83,622.83
54,0201020105800000,    คอนกรีตบล็อกก่อผนังมวลเบา G2 ขนาด 20 x 60 x 7.0 ซม. ตราเพชร,204.33,ตร.ม. ,x,x,x,x,208.25,208.25,204.33
55,0201020105900000,    คอนกรีตบล็อกก่อผนังมวลเบา G2 ขนาด 20 x 60 x 7.5 ซม. ตราเพชร,209.21,ตร.ม. ,x,x,x,x,206.63,211.13,209.21
56,0201020106000000,    คอนกรีตบล็อกก่อผนังมวลเบา G2 ขนาด 20 x 60 x 10.0 ซม. ตราเพชร,317.21,ตร.ม. ,x,x,x,x,317.21,317.21,317.21
57,0201020106100000,    คอนกรีตบล็อกก่อผนังมวลเบา G2 ขนาด 20 x 60 x 20.0 ซม. ตราเพชร,687.06,ตร.ม. ,x,x,x,x,687.06,687.06,687.06
58,0201040000000000, คอนกรีตบล็อกก่อผนังอัดแรง,x,x,x,x,x,x,x,x,x
59,0201040100100000,    ชนิดเดี่ยวบุชิด ขนาด 32 x 8 x 2.5 ซม. สีเทา S501 ตราเร็กซ์สโตน,2200,ตร.ม. ,2200,2200,2200,2200,2200,2200,2200
60,0201040100200000,    ชนิดเดี่ยวบุชิด ขนาด 32 x 8 x 2.5 ซม. สีเนื้อ S501 ตราเร็กซ์สโตน,2200,ตร.ม. ,2200,2200,2200,2200,2200,2200,2200
61,0201040100300000,    ชนิดเดี่ยวบุชิด ขนาด 32 x 4 x 2.5 ซม. สีเทา S502 ตราเร็กซ์สโตน,2000,ตร.ม. ,2000,2000,2000,2000,2000,2000,2000
62,0201040100400000,    ชนิดเดี่ยวบุชิด ขนาด 32 x 4 x 2.5 ซม. สีเนื้อ S502 ตราเร็กซ์สโตน,2000,ตร.ม. ,2000,2000,2000,2000,2000,2000,2000
63,0203000000000000,คอนกรีตบล็อกปูพื้น,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
64,0203010200000000, คอนกรีตบล๊อกปูพื้นภายนอกหรือทางเท้า,x,x,x,x,x,x,x,x,x
65,0203010200100000,    รูปคดกริช หนา 6 ซม. สีเทา ตรา SCG,10,ก้อน ,10,10,10,10,10,10,10
66,0203010200200000,    รูปคดกริช หนา 6 ซม. สีแดง ตรา SCG,12,ก้อน ,12,12,12,12,12,12,12
67,0203010200300000,    รูปคดกริช หนา 6 ซม. สีเหลือง ตรา SCG,12,ก้อน ,12,12,12,12,12,12,12
68,0203010200400000,    รูปคดกริช หนา 10 ซม. สีเทา ตรา SCG,21,ก้อน ,21,21,21,21,21,21,21
69,0203010200500000,    รูปคดกริช หนา 10 ซม. สีแดง ตรา SCG,24,ก้อน ,24,24,24,24,24,24,24
70,0203010200600000,    รูปตัวไอ หนา 6 ซม. สีเทา ตรา SCG,16,ก้อน ,16,16,16,16,16,16,16
71,0203010200700000,    รูปตัวไอ หนา 6 ซม. สีแดง ตรา SCG,19,ก้อน ,19,19,19,19,19,19,19
72,0203010200800000,    รูปตัวไอ หนา 6 ซม. สีส้ม ตรา SCG,19,ก้อน ,19,19,19,19,19,19,19
73,0203010200900000,    รูปรวงผึ้ง หนา 6 ซม. สีเทา ตรา SCG,17,ก้อน ,17,17,17,17,17,17,17
74,0203010201000000,    รูปรวงผึ้ง หนา 6 ซม. สีแดง ตรา SCG,18,ก้อน ,18,18,18,18,18,18,18
75,0203010201100000,    รูปอัฐศิลา หนา 6 ซม. สีเทา ตรา SCG,19,ก้อน ,19,19,19,19,19,19,19
76,0203010201200000,    รูปอัฐศิลา หนา 6 ซม. สีส้ม ตรา SCG,20,ก้อน ,20,20,20,20,20,20,20
77,0203010201300000,    รูปอัฐศิลา หนา 6 ซม. สีน้ำตาล ตรา SCG,20,ก้อน ,20,20,20,20,20,20,20
78,0203010201400000,    รูปอัฐศิลา หนา 6 ซม. สีดำ ตรา SCG,20,ก้อน ,20,20,20,20,20,20,20
79,0203010201500000,    รูปอัฐศิลา หนา 6 ซม. สีฟ้า ตรา SCG,36,ก้อน ,36,36,36,36,36,36,36
80,0203010201600000,    รูปจัตุรัส หนา 6 ซม. สีเทา ตรา SCG,4.83,ก้อน ,4.83,4.83,4.83,4.83,4.83,4.83,4.83
81,0203010201700000,    รูปจัตุรัส หนา 6 ซม. สีส้ม ตรา SCG,5.5,ก้อน ,5.5,5.5,5.5,5.5,5.5,5.5,5.5
82,0203010201800000,    รูปจัตุรัส หนา 6 ซม. สีน้ำตาล ตรา SCG,5.5,ก้อน ,5.5,5.5,5.5,5.5,5.5,5.5,5.5
83,0203010201900000,    รูปจัตุรัส หนา 6 ซม. สีดำ ตรา SCG,5.5,ก้อน ,5.5,5.5,5.5,5.5,5.5,5.5,5.5
84,0203010202000000,    รูปจัตุรัส หนา 6 ซม. สีฟ้า ตรา SCG,9.16,ก้อน ,9.16,9.16,9.16,9.16,9.16,9.16,9.16
85,0203010202100000,    รูปคฑา หนา 6 ซม. สีเทา ตรา SCG,12,ก้อน ,12,12,12,12,12,12,12
86,0203010202200000,    รูปคฑา หนา 6 ซม. สีส้ม ตรา SCG,13,ก้อน ,13,13,13,13,13,13,13
87,0203010202300000,    รูปคฑา หนา 6 ซม. สีน้ำตาล ตรา SCG,13,ก้อน ,13,13,13,13,13,13,13
88,0203010202400000,    รูปคฑา หนา 6 ซม. สีดำ ตรา SCG,13,ก้อน ,13,13,13,13,13,13,13
89,0203010202500000,    รูปคฑา หนา 6 ซม. สีฟ้า ตรา SCG,21,ก้อน ,21,21,21,21,21,21,21
90,0203010202600000,    รูปศิลาหกเหลี่ยม หนา 6 ซม. สีเทา ตรา SCG,10,ก้อน ,10,10,10,10,10,10,10
91,0203010202700000,    รูปศิลาหกเหลี่ยม หนา 6 ซม. สีส้ม ตรา SCG,11,ก้อน ,11,11,11,11,11,11,11
92,0203010202800000,    รูปศิลาหกเหลี่ยม หนา 6 ซม. สีน้ำตาล ตรา SCG,11,ก้อน ,11,11,11,11,11,11,11
93,0203010202900000,    รูปศิลาหกเหลี่ยม หนา 6 ซม. สีดำ ตรา SCG,11,ก้อน ,11,11,11,11,11,11,11
94,0203010203000000,    รูปศิลาหกเหลี่ยม หนา 6 ซม. สีฟ้า ตรา SCG,18,ก้อน ,18,18,18,18,18,18,18
95,0203010203100000,    รูปสี่เหลี่ยม 10x20 หนา 6 ซม. สีเทา ตรา SCG,12,ก้อน ,12,12,12,12,12,12,12
96,0203010203200000,    รูปสี่เหลี่ยม 10x20 หนา 6 ซม. สีส้ม ตรา SCG,13,ก้อน ,13,13,13,13,13,13,13
97,0203010203300000,    รูปสี่เหลี่ยม 10x20 หนา 6 ซม. สีน้ำตาล ตรา SCG,13,ก้อน ,13,13,13,13,13,13,13
98,0203010203400000,    รูปสี่เหลี่ยม 10x20 หนา 6 ซม. สีดำ ตรา SCG,13,ก้อน ,13,13,13,13,13,13,13
99,0203010203500000,    รูปสี่เหลี่ยม 10x20 หนา 6 ซม. สีเขียว ตรา SCG,17,ก้อน ,17,17,17,17,17,17,17
100,0203010203600000,    รูปสี่เหลี่ยม 30x30 หนา 6 ซม. สีเทา ตรา SCG,50,ก้อน ,50,50,50,50,50,50,50
101,0203010203700000,    รูปสี่เหลี่ยม 30x30 หนา 6 ซม. สีส้ม ตรา SCG,55,ก้อน ,55,55,55,55,55,55,55
102,0203010203800000,    รูปสี่เหลี่ยม 30x30 หนา 6 ซม. สีน้ำตาล ตรา SCG,55,ก้อน ,55,55,55,55,55,55,55
103,0203010203900000,    รูปสี่เหลี่ยม 30x30 หนา 6 ซม. สีดำ ตรา SCG,55,ก้อน ,55,55,55,55,55,55,55
104,0203010204000000,    รูปสี่เหลี่ยม 30x30 หนา 6 ซม. สีเขียว ตรา SCG,80,ก้อน ,80,80,80,80,80,80,80
105,0204000000000000,ขอบคันหินคอนกรีต,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
106,0204010100500000,    ขอบคันหินคอนกรีตเล็กทรงมน ขนาด 11 x 20 x 50 ซม. ตรา SCG,90.95,ท่อน ,90.95,90.95,90.95,90.95,90.95,90.95,90.95
107,0205000000000000,อิฐมอญ,กรกฎาคม,หน่วย,มกราคม,x,x,x,พฤษภาคม,มิถุนายน,กรกฎาคม
108,0205010100100000,    ขนาด 7 x 16 x 3.5 ซม.,1.47,ก้อน ,1.47,x,x,x,x,x,x
109,0205010101300000,    อิฐมอญ บรรจุ 100 ก้อน/ถุง ขนาด 6 x 14 x 3 ซม. ตรา GIANT KINGKONG รุ่น ตันมือ,149.53,100 ก้อน/ถุง ,x,x,x,x,149.53,149.53,149.53
110,0205010101900000,   อิฐมอญแดง แบบตัน ขนาด 4 x 6.5 x 14 ซม. มอก.77-2545,7,ก้อน ,x,x,x,x,x,7,7
111,0205010102000000,   อิฐมอญแดง แบบ 4 รู ขนาด 6.5 x 11 x 25 ซม. มอก.153-2540,13,ก้อน ,x,x,x,x,x,13,13
112,0206000000000000,อิฐโปร่ง,มกราคม,หน่วย,มกราคม,x,x,x,x,x,x
113,0206010100100000,    ชนิดมีรู 2 รู ขนาด 7 x 16 x 3 ซม.,1.05,ก้อน ,1.05,x,x,x,x,x,x
114,0207000000000000,อิฐหนา,มีนาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,x,x,x,x
115,0207010100100000,    ขนาด 10.5 x 22 x 6.5 ซม. ตรา บ.ป.ก.,14,ก้อน ,14,14,14,x,x,x,x
116,0208000000000000,อิฐทนไฟ,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
117,0208010100400000,    ขนาด 11 x 23 x 7 ซม. ตราบปก. (BPK 49 F),16,ก้อน ,16,16,16,16,16,16,16
118,0209000000000000,อิฐแก้ว (บล็อกแก้ว),กรกฎาคม,หน่วย,x,x,x,x,พฤษภาคม,มิถุนายน,กรกฎาคม
119,0209020100600000,    อิฐแก้ว (บล็อกแก้ว) ประกายแก้ว รุ่น N-001/01 ขนาด 190 x 190 x 100 มม. ตราช้างแก้ว,41.12,ก้อน ,x,x,x,x,41.12,41.12,41.12
120,0209020100700000,    อิฐแก้ว (บล็อกแก้ว) อิฐเพชร รุ่น N-019 ขนาด 190 x 190 x 80 มม. ตราช้างแก้ว,46.73,ก้อน ,x,x,x,x,46.73,46.73,46.73
121,0210000000000000,อิฐกลวง,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
122,0210010100500000,    (2 ช่อง) ขนาด 23 x 7 x 8 ซม. ตรา บปก. (BPK94-2),11,ก้อน ,11,11,11,11,11,11,11
123,0300000000000000,วัสดุชิ้นส่วนโครงสร้างสำเร็จรูป,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
124,0301000000000000,เสาเข็มหกเหลี่ยมกลวง,x,x,x,x,x,x,x,x,x
125,0301010100100000,    เสาเข็มหกเหลี่ยมกลวง ขนาด 15 ซม. ยาว 2 เมตร,193,ท่อน ,203,193,193,193,193,193,193
126,0301010100200000,    เสาเข็มหกเหลี่ยมกลวง ขนาด 15 ซม. ยาว 3 เมตร,290,ท่อน ,305,290,290,290,290,290,290
127,0301010100300000,    เสาเข็มหกเหลี่ยมกลวง ขนาด 15 ซม. ยาว 4 เมตร,383.5,ท่อน ,403.5,383.5,383.5,383.5,383.5,383.5,383.5
128,0301010100400000,    เสาเข็มหกเหลี่ยมกลวง ขนาด 15 ซม. ยาว 5 เมตร,477.5,ท่อน ,502.5,477.5,477.5,477.5,477.5,477.5,477.5
129,0301010100500000,    เสาเข็มหกเหลี่ยมกลวง ขนาด 15 ซม. ยาว 6 เมตร,571,ท่อน ,601,571,571,571,571,571,571
130,0303000000000000,เสาเข็มคอนกรีตอัดแรง,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
131,0303010000000000, เสาเข็มคอนกรีตอัดแรง รูปสี่เหลี่ยมตัน,x,x,x,x,x,x,x,x,x
132,0303010100000000, เสาเข็มคอนกรีตอัดแรง รูปสี่เหลี่ยมตัน ชนิดท่อนเดียว,x,x,x,x,x,x,x,x,x
133,0303010100100000,    ขนาด 0.18 x 0.18 ม. ยาว 8.00 ม.,1609.65,ท่อน ,1460,1533,1533,1533,1533,1609.65,1609.65
134,0303010100200000,    ขนาด 0.18 x 0.18 ม. ยาว 9.00 ม.,1775.55,ท่อน ,1610,1691,1691,1691,1691,1775.55,1775.55
135,0303010100300000,    ขนาด 0.18 x 0.18 ม. ยาว 10.50 ม.,2084.25,ท่อน ,1890,1985,1985,1985,1985,2084.25,2084.25
136,0303010100400000,    ขนาด 0.20 x 0.20 ม. ยาว 10.00 ม.,2430.75,ท่อน ,2205,2315,2315,2315,2315,2430.75,2430.75
137,0303010100500000,    ขนาด 0.20 x 0.20 ม. ยาว 12.00 ม.,2915.85,ท่อน ,2645,2777,2777,2777,2777,2915.85,2915.85
138,0303010100600000,    ขนาด 0.22 x 0.22 ม. ยาว 10.00 ม.,2988.3,ท่อน ,2710,2846,2846,2846,2846,2988.3,2988.3
139,0303010100700000,    ขนาด 0.22 x 0.22 ม. ยาว 15.00 ม.,4784.85,ท่อน ,4340,4557,4557,4557,4557,4784.85,4784.85
140,0303010100800000,    ขนาด 0.26 x 0.26 ม. ยาว 21.00 ม.,8831.55,ท่อน ,8010,8411,8411,8411,8411,8831.55,8831.55
141,0303010100900000,    ขนาด 0.30 x 0.30 ม. ยาว 21.00 ม.,10638.6,ท่อน ,9649.5,10132,10132,10132,10132,10638.6,10638.6
142,0303010101000000,    ขนาด 0.35 x 0.35 ม. ยาว 21.00 ม.,14539.35,ท่อน ,13187.5,13847,13847,13847,13847,14539.35,14539.35
143,0303010101100000,    ขนาด 0.35 x 0.35 ม. ยาว 24.00 ม.,16038.75,ท่อน ,14547.25,15275,15275,15275,15275,16038.75,16038.75
144,0303010101200000,    ขนาด 0.40 x 0.40 ม. ยาว 21.00 ม.,18914.7,ท่อน ,17156.5,18014,18014,18014,18014,18914.7,18914.7
145,0303010101300000,    ขนาด 0.40 x 0.40 ม. ยาว 25.00 ม.,21623.7,ท่อน ,19613.5,20594,20594,20594,20594,21623.7,21623.7
146,0303010200000000, เสาเข็มคอนกรีตอัดแรง รูปสี่เหลี่ยมตัน ชนิดสองท่อนต่อเชื่อม,x,x,x,x,x,x,x,x,x
147,0303010200100000,    ขนาด 0.18 x 0.18 ม. ยาว 16.00 ม.,3211.95,ท่อน ,2913.25,3059,3059,3059,3059,3211.95,3211.95
148,0303010200200000,    ขนาด 0.22 x 0.22 ม. ยาว 21.00 ม.,5792.85,ท่อน ,5254.75,5517,5517,5517,5517,5792.85,5792.85
149,0303010300000000, เสาเข็มคอนกรีตอัดแรง รูปสี่เหลี่ยมตัน,x,x,x,x,x,x,x,x,x
150,0303010300100000,    ขนาด 0.15 x 0.15 ยาว 4 - 15 เมตร ตรา HTT*,126.82,เมตร ,126.82,126.82,126.82,126.82,126.82,126.82,126.82
151,0303010300200000,    ขนาด 0.18 x 0.18 ยาว 4 - 18 เมตร ตรา HTT*,183.32,เมตร ,183.32,183.32,183.32,183.32,183.32,183.32,183.32
152,0303010300300000,    ขนาด 0.22 x 0.22 ยาว 6 -21 เมตร ตรา HTT*,224.52,เมตร ,224.52,224.52,224.52,224.52,224.52,224.52,224.52
153,0303010300400000,    ขนาด 0.26 x 0.26 ยาว 6 -22 เมตร ตรา HTT*,277.48,เมตร ,277.48,277.48,277.48,277.48,277.48,277.48,277.48
154,0303010300500000,    ขนาด 0.30 x 0.30 ยาว 6 - 25 เมตร ตรา HTT*,401.07,เมตร ,401.07,401.07,401.07,401.07,401.07,401.07,401.07
155,0303010300600000,    ขนาด 0.35 x 0.35 ยาว 6 - 26 เมตร ตรา HTT*,524.65,เมตร ,524.65,524.65,524.65,524.65,524.65,524.65,524.65
156,0303010300700000,    ขนาด 0.40 x 0.40 ยาว 6 - 26 เมตร ตรา HTT*,654.12,เมตร ,654.12,654.12,654.12,654.12,654.12,654.12,654.12
157,0303010300800000,    ขนาด 0.45 x 0.45 ยาว 6 -28 เมตร ตรา HTT*,889.52,เมตร ,889.52,889.52,889.52,889.52,889.52,889.52,889.52
158,0303010300900000,    ขนาด 0.525 x 0.525 ยาว 6 -28 เมตร ตรา HTT*,1397.77,เมตร ,1397.77,1397.77,1397.77,1397.77,1397.77,1397.77,1397.77
159,0303020000000000, เสาเข็มคอนกรีตอัดแรง รูปตัวไอ,x,x,x,x,x,x,x,x,x
160,0303020100000000, เสาเข็มคอนกรีตอัดแรง รูปตัวไอ ชนิดท่อนเดียว,x,x,x,x,x,x,x,x,x
161,0303020100400000,    ขนาด 0.26 x 0.26 ม. ยาว 21.00 ม.,5914.65,ท่อน ,5365,5633,5633,5633,5633,5914.65,5914.65
162,0303020100500000,    ขนาด 0.30 x 0.30 ม. ยาว 21.00 ม.,7883.4,ท่อน ,7150,7508,7508,7508,7508,7883.4,7883.4
163,0303020100600000,    ขนาด 0.35 x 0.35 ม. ยาว 21.00 ม.,10505.25,ท่อน ,9528.25,10005,10005,10005,10005,10505.25,10505.25
164,0303020100700000,    ขนาด 0.35 x 0.35 ม. ยาว 24.00 ม.,12166.35,ท่อน ,11035,11587,11587,11587,11587,12166.35,12166.35
165,0303020100800000,    ขนาด 0.40 x 0.40 ม. ยาว 21.00 ม.,14735.7,ท่อน ,13366,14034,14034,14034,14034,14735.7,14735.7
166,0303020200000000, เสาเข็มคอนกรีตอัดแรง รูปตัวไอ ชนิดสองท่อนต่อเชื่อม,x,x,x,x,x,x,x,x,x
167,0303020200200000,    ขนาด 0.22 x 0.22 ม. ยาว 14.00 ม.,3252.9,ท่อน ,2950,3098,3098,3098,3098,3252.9,3252.9
168,0303020200300000,    ขนาด 0.22 x 0.22 ม. ยาว 18.00 ม.,4746,ท่อน ,4304.5,4520,4520,4520,4520,4746,4746
169,0303020200400000,    ขนาด 0.22 x 0.22 ม. ยาว 21.00 ม.,4873.05,ท่อน ,4420,4641,4641,4641,4641,4873.05,4873.05
170,0303020300000000, เสาเข็มคอนกรีตอัดแรง รุปตัวไอ,x,x,x,x,x,x,x,x,x
171,0303020300100000,    ขนาด 0.22 x 0.22 ยาว 6 - 21 เมตร ตรา HTT*,183.32,เมตร ,183.32,183.32,183.32,183.32,183.32,183.32,183.32
172,0303020300200000,    ขนาด 0.26 x 0.26 ยาว 6 - 24 เมตร ตรา HTT*,224.52,เมตร ,224.52,224.52,224.52,224.52,224.52,224.52,224.52
173,0303020300300000,    ขนาด 0.30 x 0.30 ยาว 6 -26 เมตร ตรา HTT*,289.25,เมตร ,289.25,289.25,289.25,289.25,289.25,289.25,289.25
174,0303020300400000,    ขนาด 0.35 x 0.35 ยาว 6 - 28 เมตร ตรา HTT*,401.07,เมตร ,401.07,401.07,401.07,401.07,401.07,401.07,401.07
175,0303020300500000,    ขนาด 0.40 x 0.40 ยาว 6 - 28 เมตร ตรา HTT*,571.73,เมตร ,571.73,571.73,571.73,571.73,571.73,571.73,571.73
176,0303020300600000,    ขนาด 0.45 x 0.45 ยาว 6 -28 เมตร ตรา HTT*,689.43,เมตร ,689.43,689.43,689.43,689.43,689.43,689.43,689.43
177,0303030000000000, เสาเข็มคอนกรีตอัดแรง รูปกลมกลวง,x,x,x,x,x,x,x,x,x
178,0303030200000000, เสาเข็มคอนกรีตอัดแรง รูปกลมกลวง ชนิดสองท่อนต่อเชื่อม,x,x,x,x,x,x,x,x,x
179,0303030200100000,    ขนาด ศก. 0.25 ม. ยาว 21.00 ม.,6031.2,ท่อน ,5470,5744,5744,5744,5744,6031.2,6031.2
180,0303030200200000,    ขนาด ศก. 0.30 ม. ยาว 21.00 ม.,8172.15,ท่อน ,7412.5,7783,7783,7783,7783,8172.15,8172.15
181,0303030200300000,    ขนาด ศก. 0.35 ม. ยาว 21.00 ม.,10001.25,ท่อน ,9071.5,9525,9525,9525,9525,10001.25,10001.25
182,0303030200400000,    ขนาด ศก. 0.40 ม. ยาว 21.00 ม.,13150.2,ท่อน ,11927.5,12524,12524,12524,12524,13150.2,13150.2
183,0303030200500000,    ขนาด ศก. 0.45 ม. ยาว 21.00 ม.,13242.6,ท่อน ,12011.5,12612,12612,12612,12612,13242.6,13242.6
184,0303030200600000,    ขนาด ศก. 0.50 ม. ยาว 21.00 ม.,19447.05,ท่อน ,17639.5,18521,18521,18521,18521,19447.05,19447.05
185,0303030200700000,    ขนาด ศก. 0.60 ม. ยาว 21.00 ม.,26231.1,ท่อน ,23792.5,24982,24982,24982,24982,26231.1,26231.1
186,0303030200800000,    ขนาด ศก. 0.80 ม. ยาว 21.00 ม.,42437.85,ท่อน ,38492.5,40417,40417,40417,40417,42437.85,42437.85
187,0304000000000000,เสาเข็มคอนกรีตอัดแรงขนาดเล็ก,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
188,0304010000000000, เสาเข็มคอนกรีตอัดแรงขนาดเล็ก รูปตัวไอ,x,x,x,x,x,x,x,x,x
189,0304010100100000,    ขนาด 15 ซม. ยาว 2.00 ม.,151.3,ท่อน ,151.3,151.3,151.3,151.3,x,x,x
190,0304010100200000,    ขนาด 15 ซม. ยาว 3.00 ม.,235.45,ท่อน ,235.45,235.45,235.45,235.45,x,x,x
191,0304010100300000,    ขนาด 15 ซม. ยาว 4.00 ม.,314.5,ท่อน ,314.5,314.5,314.5,314.5,x,x,x
192,0304010100400000,    ขนาด 15 ซม. ยาว 5.00 ม.,401.2,ท่อน ,401.2,401.2,401.2,401.2,x,x,x
193,0304010100500000,    ขนาด 15 ซม. ยาว 6.00 ม.,532.95,ท่อน ,532.95,532.95,532.95,532.95,x,x,x
194,0304020000000000, เสาเข็มคอนกรีตอัดแรงขนาดเล็ก รูปตัวที,x,x,x,x,x,x,x,x,x
